#         t          x          y          z         vx         vy         vz
      2.994    288.312     41.005    179.927    100.661    -57.548     17.757
      2.995    288.413     40.947    179.945    100.611    -57.555     17.726
      2.996    288.513     40.889    179.962    100.562    -57.562     17.695
      2.997    288.614     40.832    179.980    100.513    -57.569     17.665
      2.998    288.714     40.774    179.998    100.464    -57.576     17.634
      2.999    288.815     40.717    180.015    100.414    -57.583     17.603
      3.000    288.915     40.659    180.033    100.365    -57.590     17.572
      3.001    289.016     40.602    180.050    100.316    -57.597     17.542
      3.002    289.116     40.544    180.068    100.267    -57.604     17.511
      3.003    289.216     40.486    180.085    100.217    -57.610     17.480
      3.004    289.316     40.429    180.103    100.168    -57.617     17.449
      3.005    289.416     40.371    180.120    100.119    -57.624     17.419
      3.006    289.517     40.313    180.138    100.070    -57.631     17.388
      3.007    289.617     40.256    180.155    100.021    -57.638     17.357
      3.008    289.717     40.198    180.173     99.972    -57.645     17.327
      3.009    289.817     40.141    180.190     99.922    -57.651     17.296
      3.010    289.916     40.083    180.207     99.873    -57.658     17.266
      3.011    290.016     40.025    180.224     99.824    -57.665     17.235
      3.012    290.116     39.968    180.242     99.775    -57.672     17.205
      3.013    290.216     39.910    180.259     99.726    -57.679     17.174
      3.014    290.316     39.852    180.276     99.677    -57.685     17.143
      3.015    290.415     39.794    180.293     99.628    -57.692     17.113
      3.016    290.515     39.737    180.310     99.579    -57.699     17.083
      3.017    290.614     39.679    180.327     99.530    -57.705     17.052
      3.018    290.714     39.621    180.344     99.481    -57.712     17.022
      3.019    290.813     39.564    180.361     99.432    -57.719     16.991
      3.020    290.913     39.506    180.378     99.383    -57.725     16.961
      3.021    291.012     39.448    180.395     99.334    -57.732     16.930
      3.022    291.111     39.390    180.412     99.285    -57.739     16.900
      3.023    291.211     39.333    180.429     99.237    -57.745     16.870
      3.024    291.310     39.275    180.446     99.188    -57.752     16.839
      3.025    291.409     39.217    180.463     99.139    -57.758     16.809
      3.026    291.508     39.159    180.479     99.090    -57.765     16.779
      3.027    291.607     39.102    180.496     99.041    -57.772     16.748
      3.028    291.706     39.044    180.513     98.992    -57.778     16.718
      3.029    291.805     38.986    180.530     98.944    -57.785     16.688
      3.030    291.904     38.928    180.546     98.895    -57.791     16.658
      3.031    292.003     38.871    180.563     98.846    -57.798     16.627
      3.032    292.102     38.813    180.580     98.797    -57.804     16.597
      3.033    292.201     38.755    180.596     98.749    -57.811     16.567
      3.034    292.299     38.697    180.613     98.700    -57.817     16.537
      3.035    292.398     38.639    180.629     98.651    -57.823     16.507
      3.036    292.497     38.582    180.646     98.603    -57.830     16.477
      3.037    292.595     38.524    180.662     98.554    -57.836     16.447
      3.038    292.694     38.466    180.679     98.505    -57.843     16.417
      3.039    292.792     38.408    180.695     98.457    -57.849     16.386
      3.040    292.891     38.350    180.711     98.408    -57.855     16.356
      3.041    292.989     38.292    180.728     98.360    -57.862     16.326
      3.042    293.087     38.234    180.744     98.311    -57.868     16.296
      3.043    293.186     38.177    180.760     98.263    -57.874     16.266
      3.044    293.284     38.119    180.777     98.214    -57.881     16.236
      3.045    293.382     38.061    180.793     98.165    -57.887     16.206
      3.046    293.480     38.003    180.809     98.117    -57.893     16.176
      3.047    293.578     37.945    180.825     98.069    -57.900     16.147
      3.048    293.676     37.887    180.841     98.020    -57.906     16.117
      3.049    293.774     37.829    180.857     97.972    -57.912     16.087
      3.050    293.872     37.771    180.873     97.923    -57.918     16.057
      3.051    293.970     37.713    180.889     97.875    -57.925     16.027
      3.052    294.068     37.655    180.906     97.826    -57.931     15.997
      3.053    294.166     37.597    180.921     97.778    -57.937     15.967
      3.054    294.264     37.540    180.937     97.730    -57.943     15.938
      3.055    294.361     37.482    180.953     97.681    -57.949     15.908
      3.056    294.459     37.424    180.969     97.633    -57.955     15.878
      3.057    294.557     37.366    180.985     97.585    -57.962     15.848
      3.058    294.654     37.308    181.001     97.536    -57.968     15.818
      3.059    294.752     37.250    181.017     97.488    -57.974     15.789
      3.060    294.849     37.192    181.033     97.440    -57.980     15.759
      3.061    294.946     37.134    181.048     97.391    -57.986     15.729
      3.062    295.044     37.076    181.064     97.343    -57.992     15.700
      3.063    295.141     37.018    181.080     97.295    -57.998     15.670
      3.064    295.238     36.960    181.095     97.247    -58.004     15.640
      3.065    295.336     36.902    181.111     97.199    -58.010     15.611
      3.066    295.433     36.844    181.127     97.150    -58.016     15.581
      3.067    295.530     36.786    181.142     97.102    -58.022     15.552
      3.068    295.627     36.728    181.158     97.054    -58.028     15.522
      3.069    295.724     36.670    181.173     97.006    -58.034     15.492
      3.070    295.821     36.612    181.189     96.958    -58.040     15.463
      3.071    295.918     36.554    181.204     96.910    -58.046     15.433
      3.072    296.015     36.496    181.220     96.862    -58.052     15.404
      3.073    296.112     36.438    181.235     96.814    -58.058     15.374
      3.074    296.208     36.379    181.250     96.766    -58.064     15.345
      3.075    296.305     36.321    181.266     96.718    -58.070     15.315
      3.076    296.402     36.263    181.281     96.670    -58.076     15.286
      3.077    296.499     36.205    181.296     96.622    -58.081     15.257
      3.078    296.595     36.147    181.311     96.574    -58.087     15.227
      3.079    296.692     36.089    181.327     96.526    -58.093     15.198
      3.080    296.788     36.031    181.342     96.478    -58.099     15.168
      3.081    296.885     35.973    181.357     96.430    -58.105     15.139
      3.082    296.981     35.915    181.372     96.382    -58.111     15.110
      3.083    297.077     35.857    181.387     96.334    -58.116     15.080
      3.084    297.174     35.799    181.402     96.286    -58.122     15.051
      3.085    297.270     35.740    181.417     96.238    -58.128     15.022
      3.086    297.366     35.682    181.432     96.190    -58.134     14.993
      3.087    297.462     35.624    181.447     96.142    -58.139     14.963
      3.088    297.559     35.566    181.462     96.095    -58.145     14.934
      3.089    297.655     35.508    181.477     96.047    -58.151     14.905
      3.090    297.751     35.450    181.492     95.999    -58.157     14.876
      3.091    297.847     35.392    181.507     95.951    -58.162     14.847
      3.092    297.943     35.333    181.522     95.903    -58.168     14.817
      3.093    298.038     35.275    181.537     95.856    -58.174     14.788
      3.094    298.134     35.217    181.551     95.808    -58.179     14.759
      3.095    298.230     35.159    181.566     95.760    -58.185     14.730
      3.096    298.326     35.101    181.581     95.712    -58.190     14.701
      3.097    298.421     35.042    181.595     95.665    -58.196     14.672
      3.098    298.517     34.984    181.610     95.617    -58.202     14.643
      3.099    298.613     34.926    181.625     95.569    -58.207     14.614
      3.100    298.708     34.868    181.639     95.522    -58.213     14.585
      3.101    298.804     34.810    181.654     95.474    -58.218     14.556
      3.102    298.899     34.751    181.668     95.427    -58.224     14.527
      3.103    298.995     34.693    181.683     95.379    -58.229     14.498
      3.104    299.090     34.635    181.697     95.331    -58.235     14.469
      3.105    299.185     34.577    181.712     95.284    -58.240     14.440
      3.106    299.280     34.518    181.726     95.236    -58.246     14.411
      3.107    299.376     34.460    181.741     95.189    -58.251     14.382
      3.108    299.471     34.402    181.755     95.141    -58.257     14.353
      3.109    299.566     34.344    181.769     95.094    -58.262     14.324
      3.110    299.661     34.285    181.784     95.046    -58.268     14.295
      3.111    299.756     34.227    181.798     94.999    -58.273     14.266
      3.112    299.851     34.169    181.812     94.951    -58.279     14.238
      3.113    299.946     34.111    181.826     94.904    -58.284     14.209
      3.114    300.041     34.052    181.841     94.856    -58.289     14.180
      3.115    300.136     33.994    181.855     94.809    -58.295     14.151
      3.116    300.230     33.936    181.869     94.762    -58.300     14.122
      3.117    300.325     33.877    181.883     94.714    -58.305     14.094
      3.118    300.420     33.819    181.897     94.667    -58.311     14.065
      3.119    300.515     33.761    181.911     94.620    -58.316     14.036
      3.120    300.609     33.702    181.925     94.572    -58.321     14.007
      3.121    300.704     33.644    181.939     94.525    -58.327     13.979
      3.122    300.798     33.586    181.953     94.478    -58.332     13.950
      3.123    300.893     33.528    181.967     94.430    -58.337     13.921
      3.124    300.987     33.469    181.981     94.383    -58.343     13.893
      3.125    301.081     33.411    181.995     94.336    -58.348     13.864
      3.126    301.176     33.352    182.009     94.289    -58.353     13.835
      3.127    301.270     33.294    182.023     94.241    -58.358     13.807
      3.128    301.364     33.236    182.036     94.194    -58.364     13.778
      3.129    301.458     33.177    182.050     94.147    -58.369     13.750
      3.130    301.552     33.119    182.064     94.100    -58.374     13.721
      3.131    301.647     33.061    182.078     94.053    -58.379     13.693
      3.132    301.741     33.002    182.091     94.005    -58.384     13.664
      3.133    301.835     32.944    182.105     93.958    -58.389     13.636
      3.134    301.929     32.885    182.119     93.911    -58.395     13.607
      3.135    302.022     32.827    182.132     93.864    -58.400     13.579
      3.136    302.116     32.769    182.146     93.817    -58.405     13.550
      3.137    302.210     32.710    182.159     93.770    -58.410     13.522
      3.138    302.304     32.652    182.173     93.723    -58.415     13.493
      3.139    302.397     32.593    182.186     93.676    -58.420     13.465
      3.140    302.491     32.535    182.200     93.629    -58.425     13.437
      3.141    302.585     32.477    182.213     93.582    -58.430     13.408
      3.142    302.678     32.418    182.226     93.535    -58.435     13.380
      3.143    302.772     32.360    182.240     93.488    -58.440     13.351
      3.144    302.865     32.301    182.253     93.441    -58.445     13.323
      3.145    302.959     32.243    182.266     93.394    -58.450     13.295
      3.146    303.052     32.184    182.280     93.347    -58.455     13.267
      3.147    303.145     32.126    182.293     93.300    -58.460     13.238
      3.148    303.239     32.067    182.306     93.253    -58.465     13.210
      3.149    303.332     32.009    182.319     93.206    -58.470     13.182
      3.150    303.425     31.951    182.333     93.159    -58.475     13.153
      3.151    303.518     31.892    182.346     93.112    -58.480     13.125
      3.152    303.611     31.834    182.359     93.065    -58.485     13.097
      3.153    303.704     31.775    182.372     93.019    -58.490     13.069
      3.154    303.797     31.717    182.385     92.972    -58.495     13.041
      3.155    303.890     31.658    182.398     92.925    -58.500     13.013
      3.156    303.983     31.600    182.411     92.878    -58.504     12.984
      3.157    304.076     31.541    182.424     92.831    -58.509     12.956
      3.158    304.169     31.483    182.437     92.785    -58.514     12.928
      3.159    304.262     31.424    182.450     92.738    -58.519     12.900
      3.160    304.354     31.366    182.463     92.691    -58.524     12.872
      3.161    304.447     31.307    182.476     92.644    -58.529     12.844
      3.162    304.540     31.248    182.488     92.598    -58.533     12.816
      3.163    304.632     31.190    182.501     92.551    -58.538     12.788
      3.164    304.725     31.131    182.514     92.504    -58.543     12.760
      3.165    304.817     31.073    182.527     92.458    -58.548     12.732
      3.166    304.910     31.014    182.539     92.411    -58.553     12.704
      3.167    305.002     30.956    182.552     92.364    -58.557     12.676
      3.168    305.094     30.897    182.565     92.318    -58.562     12.648
      3.169    305.187     30.839    182.577     92.271    -58.567     12.620
      3.170    305.279     30.780    182.590     92.225    -58.571     12.592
      3.171    305.371     30.721    182.603     92.178    -58.576     12.564
      3.172    305.463     30.663    182.615     92.131    -58.581     12.536
      3.173    305.555     30.604    182.628     92.085    -58.585     12.508
      3.174    305.647     30.546    182.640     92.038    -58.590     12.480
      3.175    305.739     30.487    182.653     91.992    -58.595     12.453
      3.176    305.831     30.429    182.665     91.945    -58.599     12.425
      3.177    305.923     30.370    182.678     91.899    -58.604     12.397
      3.178    306.015     30.311    182.690     91.852    -58.609     12.369
      3.179    306.107     30.253    182.702     91.806    -58.613     12.341
      3.180    306.199     30.194    182.715     91.760    -58.618     12.314
      3.181    306.291     30.135    182.727     91.713    -58.622     12.286
      3.182    306.382     30.077    182.739     91.667    -58.627     12.258
      3.183    306.474     30.018    182.751     91.620    -58.631     12.230
      3.184    306.565     29.960    182.764     91.574    -58.636     12.203
      3.185    306.657     29.901    182.776     91.527    -58.641     12.175
      3.186    306.749     29.842    182.788     91.481    -58.645     12.147
      3.187    306.840     29.784    182.800     91.435    -58.650     12.120
      3.188    306.931     29.725    182.812     91.388    -58.654     12.092
      3.189    307.023     29.666    182.824     91.342    -58.659     12.064
      3.190    307.114     29.608    182.836     91.296    -58.663     12.037
      3.191    307.205     29.549    182.848     91.250    -58.667     12.009
      3.192    307.297     29.490    182.860     91.203    -58.672     11.981
      3.193    307.388     29.432    182.872     91.157    -58.676     11.954
      3.194    307.479     29.373    182.884     91.111    -58.681     11.926
      3.195    307.570     29.314    182.896     91.065    -58.685     11.899
      3.196    307.661     29.256    182.908     91.018    -58.690     11.871
      3.197    307.752     29.197    182.920     90.972    -58.694     11.844
      3.198    307.843     29.138    182.932     90.926    -58.698     11.816
      3.199    307.934     29.080    182.944     90.880    -58.703     11.789
      3.200    308.025     29.021    182.955     90.834    -58.707     11.761
      3.201    308.116     28.962    182.967     90.787    -58.711     11.734
      3.202    308.206     28.903    182.979     90.741    -58.716     11.706
      3.203    308.297     28.845    182.990     90.695    -58.720     11.679
      3.204    308.388     28.786    183.002     90.649    -58.724     11.651
      3.205    308.478     28.727    183.014     90.603    -58.729     11.624
      3.206    308.569     28.669    183.025     90.557    -58.733     11.597
      3.207    308.659     28.610    183.037     90.511    -58.737     11.569
      3.208    308.750     28.551    183.049     90.465    -58.741     11.542
      3.209    308.840     28.492    183.060     90.419    -58.746     11.515
      3.210    308.931     28.434    183.072     90.373    -58.750     11.487
      3.211    309.021     28.375    183.083     90.327    -58.754     11.460
      3.212    309.111     28.316    183.094     90.281    -58.758     11.433
      3.213    309.202     28.257    183.106     90.235    -58.763     11.405
      3.214    309.292     28.199    183.117     90.189    -58.767     11.378
      3.215    309.382     28.140    183.129     90.143    -58.771     11.351
      3.216    309.472     28.081    183.140     90.097    -58.775     11.324
      3.217    309.562     28.022    183.151     90.051    -58.779     11.296
      3.218    309.652     27.963    183.163     90.005    -58.783     11.269
      3.219    309.742     27.905    183.174     89.959    -58.788     11.242
      3.220    309.832     27.846    183.185     89.913    -58.792     11.215
      3.221    309.922     27.787    183.196     89.868    -58.796     11.188
      3.222    310.012     27.728    183.207     89.822    -58.800     11.160
      3.223    310.102     27.669    183.219     89.776    -58.804     11.133
      3.224    310.191     27.611    183.230     89.730    -58.808     11.106
      3.225    310.281     27.552    183.241     89.684    -58.812     11.079
      3.226    310.371     27.493    183.252     89.638    -58.816     11.052
      3.227    310.460     27.434    183.263     89.593    -58.820     11.025
      3.228    310.550     27.375    183.274     89.547    -58.824     10.998
      3.229    310.640     27.317    183.285     89.501    -58.828     10.971
      3.230    310.729     27.258    183.296     89.455    -58.832     10.944
      3.231    310.818     27.199    183.307     89.410    -58.836     10.917
      3.232    310.908     27.140    183.318     89.364    -58.840     10.890
      3.233    310.997     27.081    183.329     89.318    -58.844     10.863
      3.234    311.087     27.022    183.339     89.273    -58.848     10.836
      3.235    311.176     26.964    183.350     89.227    -58.852     10.809
      3.236    311.265     26.905    183.361     89.181    -58.856     10.782
      3.237    311.354     26.846    183.372     89.136    -58.860     10.755
      3.238    311.443     26.787    183.383     89.090    -58.864     10.728
      3.239    311.532     26.728    183.393     89.044    -58.868     10.701
      3.240    311.621     26.669    183.404     88.999    -58.872     10.674
      3.241    311.710     26.610    183.415     88.953    -58.876     10.647
      3.242    311.799     26.551    183.425     88.908    -58.880     10.620
      3.243    311.888     26.493    183.436     88.862    -58.884     10.594
      3.244    311.977     26.434    183.446     88.816    -58.887     10.567
      3.245    312.066     26.375    183.457     88.771    -58.891     10.540
      3.246    312.154     26.316    183.468     88.725    -58.895     10.513
      3.247    312.243     26.257    183.478     88.680    -58.899     10.486
      3.248    312.332     26.198    183.488     88.634    -58.903     10.459
      3.249    312.420     26.139    183.499     88.589    -58.907     10.433
      3.250    312.509     26.080    183.509     88.543    -58.910     10.406
      3.251    312.598     26.021    183.520     88.498    -58.914     10.379
      3.252    312.686     25.962    183.530     88.453    -58.918     10.352
      3.253    312.774     25.904    183.540     88.407    -58.922     10.326
      3.254    312.863     25.845    183.551     88.362    -58.926     10.299
      3.255    312.951     25.786    183.561     88.316    -58.929     10.272
      3.256    313.039     25.727    183.571     88.271    -58.933     10.246
      3.257    313.128     25.668    183.582     88.226    -58.937     10.219
      3.258    313.216     25.609    183.592     88.180    -58.940     10.192
      3.259    313.304     25.550    183.602     88.135    -58.944     10.166
      3.260    313.392     25.491    183.612     88.090    -58.948     10.139
      3.261    313.480     25.432    183.622     88.044    -58.952     10.113
      3.262    313.568     25.373    183.632     87.999    -58.955     10.086
      3.263    313.656     25.314    183.642     87.954    -58.959     10.059
      3.264    313.744     25.255    183.652     87.908    -58.963     10.033
      3.265    313.832     25.196    183.662     87.863    -58.966     10.006
      3.266    313.920     25.137    183.672     87.818    -58.970      9.980
      3.267    314.008     25.078    183.682     87.773    -58.973      9.953
      3.268    314.095     25.019    183.692     87.727    -58.977      9.927
      3.269    314.183     24.960    183.702     87.682    -58.981      9.900
      3.270    314.271     24.901    183.712     87.637    -58.984      9.874
      3.271    314.358     24.842    183.722     87.592    -58.988      9.847
      3.272    314.446     24.783    183.732     87.547    -58.991      9.821
      3.273    314.534     24.724    183.742     87.502    -58.995      9.794
      3.274    314.621     24.665    183.751     87.456    -58.998      9.768
      3.275    314.708     24.606    183.761     87.411    -59.002      9.742
      3.276    314.796     24.547    183.771     87.366    -59.005      9.715
      3.277    314.883     24.488    183.781     87.321    -59.009      9.689
      3.278    314.970     24.429    183.790     87.276    -59.012      9.662
      3.279    315.058     24.370    183.800     87.231    -59.016      9.636
      3.280    315.145     24.311    183.810     87.186    -59.019      9.610
      3.281    315.232     24.252    183.819     87.141    -59.023      9.583
      3.282    315.319     24.193    183.829     87.096    -59.026      9.557
      3.283    315.406     24.134    183.838     87.051    -59.030      9.531
      3.284    315.493     24.075    183.848     87.006    -59.033      9.504
      3.285    315.580     24.016    183.857     86.961    -59.037      9.478
      3.286    315.667     23.957    183.867     86.916    -59.040      9.452
      3.287    315.754     23.898    183.876     86.871    -59.044      9.426
      3.288    315.841     23.839    183.886     86.826    -59.047      9.399
      3.289    315.928     23.780    183.895     86.781    -59.050      9.373
      3.290    316.015     23.721    183.904     86.736    -59.054      9.347
      3.291    316.101     23.662    183.914     86.691    -59.057      9.321
      3.292    316.188     23.603    183.923     86.646    -59.060      9.295
      3.293    316.275     23.544    183.932     86.601    -59.064      9.269
      3.294    316.361     23.485    183.942     86.556    -59.067      9.242
      3.295    316.448     23.426    183.951     86.511    -59.070      9.216
      3.296    316.534     23.367    183.960     86.467    -59.074      9.190
      3.297    316.621     23.307    183.969     86.422    -59.077      9.164
      3.298    316.707     23.248    183.978     86.377    -59.080      9.138
      3.299    316.793     23.189    183.987     86.332    -59.084      9.112
      3.300    316.880     23.130    183.996     86.287    -59.087      9.086
      3.301    316.966     23.071    184.006     86.242    -59.090      9.060
      3.302    317.052     23.012    184.015     86.198    -59.093      9.034
      3.303    317.138     22.953    184.024     86.153    -59.097      9.008
      3.304    317.224     22.894    184.033     86.108    -59.100      8.982
      3.305    317.311     22.835    184.042     86.063    -59.103      8.956
      3.306    317.397     22.776    184.051     86.019    -59.106      8.930
      3.307    317.483     22.717    184.059     85.974    -59.110      8.904
      3.308    317.569     22.657    184.068     85.929    -59.113      8.878
      3.309    317.654     22.598    184.077     85.885    -59.116      8.852
      3.310    317.740     22.539    184.086     85.840    -59.119      8.826
      3.311    317.826     22.480    184.095     85.795    -59.122      8.800
      3.312    317.912     22.421    184.104     85.751    -59.125      8.774
      3.313    317.998     22.362    184.112     85.706    -59.129      8.748
      3.314    318.083     22.303    184.121     85.661    -59.132      8.722
      3.315    318.169     22.244    184.130     85.617    -59.135      8.696
      3.316    318.255     22.184    184.139     85.572    -59.138      8.670
      3.317    318.340     22.125    184.147     85.528    -59.141      8.645
      3.318    318.426     22.066    184.156     85.483    -59.144      8.619
      3.319    318.511     22.007    184.164     85.438    -59.147      8.593
      3.320    318.596     21.948    184.173     85.394    -59.150      8.567
      3.321    318.682     21.889    184.182     85.349    -59.153      8.541
      3.322    318.767     21.830    184.190     85.305    -59.156      8.516
      3.323    318.852     21.770    184.199     85.260    -59.159      8.490
      3.324    318.938     21.711    184.207     85.216    -59.162      8.464
      3.325    319.023     21.652    184.216     85.171    -59.165      8.438
      3.326    319.108     21.593    184.224     85.127    -59.169      8.413
      3.327    319.193     21.534    184.232     85.082    -59.172      8.387
      3.328    319.278     21.475    184.241     85.038    -59.175      8.361
      3.329    319.363     21.415    184.249     84.994    -59.177      8.335
      3.330    319.448     21.356    184.257     84.949    -59.180      8.310
      3.331    319.533     21.297    184.266     84.905    -59.183      8.284
      3.332    319.618     21.238    184.274     84.860    -59.186      8.258
      3.333    319.703     21.179    184.282     84.816    -59.189      8.233
      3.334    319.788     21.119    184.290     84.772    -59.192      8.207
      3.335    319.872     21.060    184.299     84.727    -59.195      8.182
      3.336    319.957     21.001    184.307     84.683    -59.198      8.156
      3.337    320.042     20.942    184.315     84.639    -59.201      8.130
      3.338    320.126     20.883    184.323     84.594    -59.204      8.105
      3.339    320.211     20.823    184.331     84.550    -59.207      8.079
      3.340    320.295     20.764    184.339     84.506    -59.210      8.054
      3.341    320.380     20.705    184.347     84.461    -59.213      8.028
      3.342    320.464     20.646    184.355     84.417    -59.215      8.003
      3.343    320.549     20.587    184.363     84.373    -59.218      7.977
      3.344    320.633     20.527    184.371     84.329    -59.221      7.952
      3.345    320.717     20.468    184.379     84.284    -59.224      7.926
      3.346    320.802     20.409    184.387     84.240    -59.227      7.901
      3.347    320.886     20.350    184.395     84.196    -59.230      7.875
      3.348    320.970     20.290    184.403     84.152    -59.232      7.850
      3.349    321.054     20.231    184.411     84.108    -59.235      7.824
      3.350    321.138     20.172    184.418     84.064    -59.238      7.799
      3.351    321.222     20.113    184.426     84.019    -59.241      7.774
      3.352    321.306     20.054    184.434     83.975    -59.243      7.748
      3.353    321.390     19.994    184.442     83.931    -59.246      7.723
      3.354    321.474     19.935    184.449     83.887    -59.249      7.697
      3.355    321.558     19.876    184.457     83.843    -59.252      7.672
      3.356    321.642     19.817    184.465     83.799    -59.254      7.647
      3.357    321.726     19.757    184.472     83.755    -59.257      7.621
      3.358    321.809     19.698    184.480     83.711    -59.260      7.596
      3.359    321.893     19.639    184.488     83.667    -59.262      7.571
      3.360    321.977     19.580    184.495     83.623    -59.265      7.546
      3.361    322.060     19.520    184.503     83.579    -59.268      7.520
      3.362    322.144     19.461    184.510     83.534    -59.270      7.495
      3.363    322.227     19.402    184.518     83.490    -59.273      7.470
      3.364    322.311     19.342    184.525     83.446    -59.276      7.444
      3.365    322.394     19.283    184.533     83.403    -59.278      7.419
      3.366    322.478     19.224    184.540     83.359    -59.281      7.394
      3.367    322.561     19.165    184.547     83.315    -59.284      7.369
      3.368    322.644     19.105    184.555     83.271    -59.286      7.344
      3.369    322.728     19.046    184.562     83.227    -59.289      7.318
      3.370    322.811     18.987    184.569     83.183    -59.291      7.293
      3.371    322.894     18.927    184.577     83.139    -59.294      7.268
      3.372    322.977     18.868    184.584     83.095    -59.297      7.243
      3.373    323.060     18.809    184.591     83.051    -59.299      7.218
      3.374    323.143     18.750    184.598     83.007    -59.302      7.193
      3.375    323.226     18.690    184.606     82.963    -59.304      7.168
      3.376    323.309     18.631    184.613     82.920    -59.307      7.143
      3.377    323.392     18.572    184.620     82.876    -59.309      7.117
      3.378    323.475     18.512    184.627     82.832    -59.312      7.092
      3.379    323.558     18.453    184.634     82.788    -59.314      7.067
      3.380    323.640     18.394    184.641     82.744    -59.317      7.042
      3.381    323.723     18.334    184.648     82.700    -59.319      7.017
      3.382    323.806     18.275    184.655     82.657    -59.322      6.992
      3.383    323.888     18.216    184.662     82.613    -59.324      6.967
      3.384    323.971     18.156    184.669     82.569    -59.327      6.942
      3.385    324.054     18.097    184.676     82.525    -59.329      6.917
      3.386    324.136     18.038    184.683     82.482    -59.332      6.892
      3.387    324.219     17.978    184.690     82.438    -59.334      6.867
      3.388    324.301     17.919    184.697     82.394    -59.336      6.842
      3.389    324.383     17.860    184.703     82.351    -59.339      6.818
      3.390    324.466     17.800    184.710     82.307    -59.341      6.793
      3.391    324.548     17.741    184.717     82.263    -59.344      6.768
      3.392    324.630     17.682    184.724     82.220    -59.346      6.743
      3.393    324.712     17.622    184.731     82.176    -59.348      6.718
      3.394    324.795     17.563    184.737     82.132    -59.351      6.693
      3.395    324.877     17.504    184.744     82.089    -59.353      6.668
      3.396    324.959     17.444    184.751     82.045    -59.355      6.643
      3.397    325.041     17.385    184.757     82.002    -59.358      6.619
      3.398    325.123     17.326    184.764     81.958    -59.360      6.594
      3.399    325.205     17.266    184.770     81.914    -59.362      6.569
      3.400    325.287     17.207    184.777     81.871    -59.365      6.544
      3.401    325.368     17.148    184.783     81.827    -59.367      6.519
      3.402    325.450     17.088    184.790     81.784    -59.369      6.495
      3.403    325.532     17.029    184.796     81.740    -59.372      6.470
      3.404    325.614     16.969    184.803     81.697    -59.374      6.445
      3.405    325.695     16.910    184.809     81.653    -59.376      6.420
      3.406    325.777     16.851    184.816     81.610    -59.378      6.396
      3.407    325.859     16.791    184.822     81.566    -59.381      6.371
      3.408    325.940     16.732    184.828     81.523    -59.383      6.346
      3.409    326.022     16.672    184.835     81.479    -59.385      6.321
      3.410    326.103     16.613    184.841     81.436    -59.387      6.297
      3.411    326.184     16.554    184.847     81.392    -59.390      6.272
      3.412    326.266     16.494    184.854     81.349    -59.392      6.247
      3.413    326.347     16.435    184.860     81.306    -59.394      6.223
      3.414    326.428     16.376    184.866     81.262    -59.396      6.198
      3.415    326.510     16.316    184.872     81.219    -59.398      6.174
      3.416    326.591     16.257    184.878     81.176    -59.400      6.149
      3.417    326.672     16.197    184.885     81.132    -59.403      6.124
      3.418    326.753     16.138    184.891     81.089    -59.405      6.100
      3.419    326.834     16.079    184.897     81.045    -59.407      6.075
      3.420    326.915     16.019    184.903     81.002    -59.409      6.051
      3.421    326.996     15.960    184.909     80.959    -59.411      6.026
      3.422    327.077     15.900    184.915     80.916    -59.413      6.002
      3.423    327.158     15.841    184.921     80.872    -59.415      5.977
      3.424    327.239     15.781    184.927     80.829    -59.417      5.953
      3.425    327.320     15.722    184.933     80.786    -59.419      5.928
      3.426    327.400     15.663    184.939     80.742    -59.422      5.904
      3.427    327.481     15.603    184.945     80.699    -59.424      5.879
      3.428    327.562     15.544    184.950     80.656    -59.426      5.855
      3.429    327.643     15.484    184.956     80.613    -59.428      5.830
      3.430    327.723     15.425    184.962     80.570    -59.430      5.806
      3.431    327.804     15.365    184.968     80.526    -59.432      5.781
      3.432    327.884     15.306    184.974     80.483    -59.434      5.757
      3.433    327.965     15.247    184.979     80.440    -59.436      5.733
      3.434    328.045     15.187    184.985     80.397    -59.438      5.708
      3.435    328.125     15.128    184.991     80.354    -59.440      5.684
      3.436    328.206     15.068    184.997     80.311    -59.442      5.659
      3.437    328.286     15.009    185.002     80.267    -59.444      5.635
      3.438    328.366     14.949    185.008     80.224    -59.446      5.611
      3.439    328.446     14.890    185.013     80.181    -59.448      5.586
      3.440    328.527     14.831    185.019     80.138    -59.450      5.562
      3.441    328.607     14.771    185.025     80.095    -59.452      5.538
      3.442    328.687     14.712    185.030     80.052    -59.454      5.513
      3.443    328.767     14.652    185.036     80.009    -59.455      5.489
      3.444    328.847     14.593    185.041     79.966    -59.457      5.465
      3.445    328.927     14.533    185.046     79.923    -59.459      5.441
      3.446    329.007     14.474    185.052     79.880    -59.461      5.416
      3.447    329.087     14.414    185.057     79.837    -59.463      5.392
      3.448    329.166     14.355    185.063     79.794    -59.465      5.368
      3.449    329.246     14.295    185.068     79.751    -59.467      5.344
      3.450    329.326     14.236    185.073     79.708    -59.469      5.320
      3.451    329.406     14.176    185.079     79.665    -59.471      5.295
      3.452    329.485     14.117    185.084     79.622    -59.472      5.271
      3.453    329.565     14.058    185.089     79.579    -59.474      5.247
      3.454    329.644     13.998    185.094     79.536    -59.476      5.223
      3.455    329.724     13.939    185.100     79.493    -59.478      5.199
      3.456    329.803     13.879    185.105     79.450    -59.480      5.175
      3.457    329.883     13.820    185.110     79.407    -59.481      5.150
      3.458    329.962     13.760    185.115     79.364    -59.483      5.126
      3.459    330.042     13.701    185.120     79.322    -59.485      5.102
